user_id,R,F,M,RFM_total,segment
11087331四川省,999.0,0.0,1,7,新用户
11087331宁夏回族自治区,999.0,0.0,1,7,新用户
11087331安徽省,999.0,0.0,2,8,新用户
11087331山东省,999.0,0.0,1,7,新用户
11087331广西壮族自治区,999.0,0.0,1,7,新用户
11087331江苏省,999.0,0.0,1,7,新用户
11087331海南省,999.0,0.0,1,7,新用户
11087331湖南省,999.0,0.0,1,7,新用户
11087331澳门特别行政区,999.0,0.0,1,7,新用户
11087331甘肃省,999.0,0.0,2,8,新用户
11087331福建省,999.0,0.0,1,7,新用户
11087331西藏自治区,999.0,0.0,1,7,新用户
11087331贵州省,999.0,0.0,1,7,新用户
11087331辽宁省,999.0,0.0,1,7,新用户
11087331黑龙江省,999.0,0.0,1,7,新用户
111167137上海市,999.0,0.0,2,8,新用户
111167137云南省,999.0,0.0,1,7,新用户
111167137台湾省,999.0,0.0,3,9,新用户
111167137吉林省,999.0,0.0,1,7,新用户
111167137四川省,999.0,0.0,2,8,新用户
111167137宁夏回族自治区,999.0,0.0,5,10,潜力用户
111167137山东省,999.0,0.0,5,10,潜力用户
111167137山西省,999.0,0.0,2,8,新用户
111167137广东省,999.0,0.0,2,8,新用户
111167137广西壮族自治区,999.0,0.0,2,8,新用户
111167137新疆维吾尔自治区,999.0,0.0,1,7,新用户
111167137江苏省,12.0,1.0,9,15,高价值用户
111167137河南省,12.0,1.0,7,14,高价值用户
111167137浙江省,999.0,0.0,1,7,新用户
111167137海南省,999.0,0.0,3,9,新用户
111167137湖北省,999.0,0.0,2,8,新用户
111167137湖南省,999.0,0.0,2,8,新用户
111167137澳门特别行政区,999.0,0.0,2,8,新用户
111167137甘肃省,999.0,0.0,2,8,新用户
111167137贵州省,999.0,0.0,1,7,新用户
111167137辽宁省,999.0,0.0,1,7,新用户
111167137重庆市,999.0,0.0,2,8,新用户
111167137陕西省,999.0,0.0,1,7,新用户
111167137黑龙江省,999.0,0.0,1,7,新用户
112131404云南省,999.0,0.0,2,8,新用户
112131404内蒙古自治区,23.0,1.0,5,14,高价值用户
112131404北京市,999.0,0.0,1,7,新用户
112131404台湾省,999.0,0.0,6,10,潜力用户
112131404吉林省,999.0,0.0,1,7,新用户
112131404安徽省,999.0,0.0,3,9,新用户
112131404山东省,999.0,0.0,2,8,新用户
112131404山西省,999.0,0.0,1,7,新用户
112131404广西壮族自治区,999.0,0.0,1,7,新用户
112131404新疆维吾尔自治区,999.0,0.0,2,8,新用户
112131404浙江省,999.0,0.0,1,7,新用户
112131404湖北省,999.0,0.0,1,7,新用户
112131404福建省,999.0,0.0,2,8,新用户
112131404重庆市,999.0,0.0,2,8,新用户
112131404陕西省,999.0,0.0,1,7,新用户
112131404青海省,999.0,0.0,2,8,新用户
112131404香港特别行政区,999.0,0.0,1,7,新用户
112131404黑龙江省,999.0,0.0,1,7,新用户
112296733上海市,999.0,0.0,1,7,新用户
112296733内蒙古自治区,999.0,0.0,1,7,新用户
112296733北京市,999.0,0.0,4,9,新用户
112296733台湾省,999.0,0.0,3,9,新用户
112296733吉林省,999.0,0.0,2,8,新用户
112296733四川省,999.0,0.0,10,11,潜力用户
112296733天津市,999.0,0.0,2,8,新用户
112296733宁夏回族自治区,999.0,0.0,4,9,新用户
112296733安徽省,999.0,0.0,2,8,新用户
112296733山东省,999.0,0.0,1,7,新用户
112296733山西省,999.0,0.0,3,9,新用户
112296733广东省,999.0,0.0,3,9,新用户
112296733广西壮族自治区,999.0,0.0,5,10,潜力用户
112296733新疆维吾尔自治区,999.0,0.0,1,7,新用户
112296733江苏省,999.0,0.0,2,8,新用户
112296733江西省,999.0,0.0,3,9,新用户
112296733河北省,999.0,0.0,3,9,新用户
112296733河南省,999.0,0.0,3,9,新用户
112296733浙江省,999.0,0.0,6,10,潜力用户
112296733海南省,999.0,0.0,1,7,新用户
112296733湖北省,999.0,0.0,2,8,新用户
112296733湖南省,999.0,0.0,1,7,新用户
112296733澳门特别行政区,999.0,0.0,3,9,新用户
112296733福建省,999.0,0.0,2,8,新用户
112296733西藏自治区,999.0,0.0,4,9,新用户
112296733贵州省,999.0,0.0,2,8,新用户
112296733辽宁省,999.0,0.0,3,9,新用户
112296733重庆市,999.0,0.0,1,7,新用户
112296733陕西省,999.0,0.0,6,10,潜力用户
112296733青海省,999.0,0.0,3,9,新用户
112296733香港特别行政区,999.0,0.0,1,7,新用户
112561774上海市,999.0,0.0,1,7,新用户
112561774内蒙古自治区,999.0,0.0,1,7,新用户
112561774北京市,999.0,0.0,2,8,新用户
112561774吉林省,999.0,0.0,1,7,新用户
112561774宁夏回族自治区,999.0,0.0,1,7,新用户
112561774安徽省,999.0,0.0,1,7,新用户
112561774山东省,999.0,0.0,3,9,新用户
112561774山西省,999.0,0.0,1,7,新用户
112561774广东省,999.0,0.0,2,8,新用户
112561774广西壮族自治区,8.0,2.0,10,15,高价值用户
112561774新疆维吾尔自治区,999.0,0.0,4,9,新用户
112561774江苏省,999.0,0.0,2,8,新用户
112561774海南省,999.0,0.0,2,8,新用户
112561774湖北省,999.0,0.0,1,7,新用户
112561774湖南省,999.0,0.0,3,9,新用户
112561774甘肃省,999.0,0.0,1,7,新用户
112561774福建省,999.0,0.0,2,8,新用户
112561774西藏自治区,18.0,1.0,6,14,高价值用户
112561774重庆市,999.0,0.0,1,7,新用户
112561774青海省,999.0,0.0,2,8,新用户
112561774香港特别行政区,999.0,0.0,2,8,新用户
112561774黑龙江省,999.0,0.0,3,9,新用户
11268219上海市,999.0,0.0,1,7,新用户
11268219云南省,999.0,0.0,2,8,新用户
11268219内蒙古自治区,999.0,0.0,1,7,新用户
11268219北京市,999.0,0.0,2,8,新用户
11268219台湾省,999.0,0.0,1,7,新用户
11268219吉林省,999.0,0.0,1,7,新用户
11268219四川省,999.0,0.0,4,9,新用户
11268219天津市,999.0,0.0,1,7,新用户
11268219宁夏回族自治区,999.0,0.0,2,8,新用户
11268219安徽省,999.0,0.0,2,8,新用户
11268219山东省,999.0,0.0,2,8,新用户
11268219山西省,999.0,0.0,4,9,新用户
11268219广东省,999.0,0.0,2,8,新用户
11268219广西壮族自治区,999.0,0.0,1,7,新用户
11268219江苏省,999.0,0.0,1,7,新用户
11268219河北省,999.0,0.0,3,9,新用户
11268219河南省,999.0,0.0,2,8,新用户
11268219浙江省,999.0,0.0,2,8,新用户
11268219海南省,999.0,0.0,2,8,新用户
11268219湖南省,999.0,0.0,1,7,新用户
11268219澳门特别行政区,999.0,0.0,2,8,新用户
11268219甘肃省,999.0,0.0,1,7,新用户
11268219福建省,999.0,0.0,1,7,新用户
11268219贵州省,999.0,0.0,1,7,新用户
11268219辽宁省,999.0,0.0,5,10,潜力用户
11268219重庆市,999.0,0.0,1,7,新用户
11268219陕西省,999.0,0.0,1,7,新用户
11268219青海省,999.0,0.0,1,7,新用户
11268219香港特别行政区,999.0,0.0,2,8,新用户
11268219黑龙江省,999.0,0.0,1,7,新用户
112707614上海市,999.0,0.0,5,10,潜力用户
112707614云南省,999.0,0.0,4,9,新用户
112707614内蒙古自治区,999.0,0.0,3,9,新用户
112707614北京市,999.0,0.0,7,10,潜力用户
112707614台湾省,999.0,0.0,6,10,潜力用户
112707614吉林省,999.0,0.0,9,11,潜力用户
112707614四川省,999.0,0.0,3,9,新用户
112707614天津市,999.0,0.0,9,11,潜力用户
112707614宁夏回族自治区,999.0,0.0,8,11,潜力用户
112707614安徽省,999.0,0.0,7,10,潜力用户
112707614山东省,999.0,0.0,4,9,新用户
112707614山西省,999.0,0.0,4,9,新用户
112707614广东省,999.0,0.0,5,10,潜力用户
112707614广西壮族自治区,999.0,0.0,4,9,新用户
112707614新疆维吾尔自治区,999.0,0.0,10,11,潜力用户
112707614江苏省,999.0,0.0,6,10,潜力用户
112707614江西省,15.0,1.0,11,15,高价值用户
112707614河北省,999.0,0.0,3,9,新用户
112707614河南省,999.0,0.0,6,10,潜力用户
112707614浙江省,999.0,0.0,2,8,新用户
112707614海南省,999.0,0.0,2,8,新用户
112707614湖北省,999.0,0.0,4,9,新用户
112707614湖南省,999.0,0.0,4,9,新用户
112707614澳门特别行政区,999.0,0.0,3,9,新用户
112707614甘肃省,999.0,0.0,6,10,潜力用户
112707614西藏自治区,999.0,0.0,6,10,潜力用户
112707614贵州省,999.0,0.0,1,7,新用户
112707614辽宁省,999.0,0.0,4,9,新用户
112707614重庆市,999.0,0.0,4,9,新用户
112707614陕西省,999.0,0.0,2,8,新用户
112707614青海省,999.0,0.0,7,10,潜力用户
112707614香港特别行政区,15.0,1.0,13,15,高价值用户
112707614黑龙江省,999.0,0.0,4,9,新用户
112917606云南省,999.0,0.0,1,7,新用户
112917606四川省,999.0,0.0,1,7,新用户
112917606广西壮族自治区,999.0,0.0,1,7,新用户
112917606海南省,999.0,0.0,1,7,新用户
112917606澳门特别行政区,999.0,0.0,1,7,新用户
112917606甘肃省,999.0,0.0,2,8,新用户
112917606福建省,999.0,0.0,1,7,新用户
112917606贵州省,999.0,0.0,1,7,新用户
112917606青海省,999.0,0.0,1,7,新用户
113134393上海市,999.0,0.0,1,7,新用户
113134393云南省,999.0,0.0,2,8,新用户
113134393内蒙古自治区,999.0,0.0,1,7,新用户
113134393宁夏回族自治区,999.0,0.0,4,9,新用户
113134393山西省,999.0,0.0,1,7,新用户
113134393广东省,17.0,1.0,6,14,高价值用户
113134393广西壮族自治区,999.0,0.0,1,7,新用户
113134393河北省,999.0,0.0,1,7,新用户
113134393河南省,999.0,0.0,1,7,新用户
113134393湖北省,999.0,0.0,1,7,新用户
113134393辽宁省,999.0,0.0,1,7,新用户
113134393重庆市,999.0,0.0,1,7,新用户
113134393陕西省,999.0,0.0,1,7,新用户
113134393青海省,999.0,0.0,1,7,新用户
113922474内蒙古自治区,999.0,0.0,1,7,新用户
113922474四川省,999.0,0.0,1,7,新用户
113922474河南省,999.0,0.0,1,7,新用户
113922474香港特别行政区,999.0,0.0,1,7,新用户
113962885上海市,999.0,0.0,1,7,新用户
113962885内蒙古自治区,999.0,0.0,1,7,新用户
113962885台湾省,999.0,0.0,1,7,新用户
113962885吉林省,999.0,0.0,1,7,新用户
113962885四川省,999.0,0.0,1,7,新用户
113962885宁夏回族自治区,999.0,0.0,1,7,新用户
113962885山东省,999.0,0.0,1,7,新用户
113962885山西省,999.0,0.0,1,7,新用户
113962885广东省,999.0,0.0,1,7,新用户
113962885广西壮族自治区,999.0,0.0,1,7,新用户
113962885新疆维吾尔自治区,999.0,0.0,2,8,新用户
113962885江苏省,999.0,0.0,3,9,新用户
113962885湖北省,999.0,0.0,1,7,新用户
113962885湖南省,999.0,0.0,1,7,新用户
113962885澳门特别行政区,999.0,0.0,2,8,新用户
113962885甘肃省,999.0,0.0,4,9,新用户
113962885福建省,999.0,0.0,1,7,新用户
113962885辽宁省,999.0,0.0,2,8,新用户
113962885陕西省,999.0,0.0,3,9,新用户
113962885香港特别行政区,999.0,0.0,1,7,新用户
114147715宁夏回族自治区,999.0,0.0,1,7,新用户
114147715广西壮族自治区,999.0,0.0,1,7,新用户
114147715新疆维吾尔自治区,999.0,0.0,1,7,新用户
114147715河北省,19.0,1.0,5,14,高价值用户
114147715重庆市,999.0,0.0,1,7,新用户
114147715青海省,999.0,0.0,1,7,新用户
114147715黑龙江省,999.0,0.0,1,7,新用户
114157234上海市,999.0,0.0,1,7,新用户
114157234云南省,999.0,0.0,1,7,新用户
114157234内蒙古自治区,999.0,0.0,5,10,潜力用户
114157234北京市,999.0,0.0,1,7,新用户
114157234台湾省,999.0,0.0,2,8,新用户
114157234天津市,999.0,0.0,2,8,新用户
114157234宁夏回族自治区,999.0,0.0,5,10,潜力用户
114157234安徽省,999.0,0.0,2,8,新用户
114157234山东省,999.0,0.0,2,8,新用户
114157234山西省,999.0,0.0,1,7,新用户
114157234广东省,999.0,0.0,3,9,新用户
114157234广西壮族自治区,999.0,0.0,4,9,新用户
114157234新疆维吾尔自治区,999.0,0.0,5,10,潜力用户
114157234江西省,999.0,0.0,3,9,新用户
114157234河北省,999.0,0.0,1,7,新用户
114157234浙江省,999.0,0.0,2,8,新用户
114157234海南省,999.0,0.0,4,9,新用户
114157234湖南省,999.0,0.0,1,7,新用户
114157234澳门特别行政区,999.0,0.0,2,8,新用户
114157234甘肃省,999.0,0.0,1,7,新用户
114157234福建省,999.0,0.0,2,8,新用户
114157234西藏自治区,999.0,0.0,1,7,新用户
114157234贵州省,999.0,0.0,4,9,新用户
114157234辽宁省,999.0,0.0,3,9,新用户
114157234陕西省,999.0,0.0,3,9,新用户
114157234青海省,999.0,0.0,3,9,新用户
114157234香港特别行政区,999.0,0.0,1,7,新用户
114157234黑龙江省,999.0,0.0,3,9,新用户
114515435上海市,999.0,0.0,7,10,潜力用户
114515435云南省,999.0,0.0,7,10,潜力用户
114515435内蒙古自治区,999.0,0.0,8,11,潜力用户
114515435北京市,999.0,0.0,10,10,潜力用户
114515435台湾省,999.0,0.0,5,9,新用户
114515435吉林省,999.0,0.0,5,9,新用户
114515435四川省,999.0,0.0,6,9,新用户
114515435天津市,999.0,0.0,3,8,新用户
114515435宁夏回族自治区,999.0,0.0,8,10,潜力用户
114515435安徽省,999.0,0.0,7,9,新用户
114515435山东省,999.0,0.0,4,8,新用户
114515435广东省,999.0,0.0,6,9,新用户
114515435广西壮族自治区,999.0,0.0,4,8,新用户
114515435江苏省,999.0,0.0,4,8,新用户
114515435江西省,999.0,0.0,5,9,新用户
114515435河北省,999.0,0.0,7,9,新用户
114515435河南省,999.0,0.0,1,6,新用户
114515435浙江省,999.0,0.0,1,6,新用户
114515435海南省,999.0,0.0,2,7,新用户
114515435湖北省,999.0,0.0,11,10,潜力用户
114515435澳门特别行政区,999.0,0.0,7,9,新用户
114515435甘肃省,999.0,0.0,7,9,新用户
114515435福建省,999.0,0.0,5,9,新用户
114515435西藏自治区,999.0,0.0,4,8,新用户
114515435贵州省,999.0,0.0,8,10,潜力用户
114515435辽宁省,999.0,0.0,4,8,新用户
114515435重庆市,999.0,0.0,6,9,新用户
114515435陕西省,999.0,0.0,8,10,潜力用户
114515435青海省,999.0,0.0,4,8,新用户
114515435香港特别行政区,999.0,0.0,6,9,新用户
114515435黑龙江省,999.0,0.0,7,9,新用户
114650712云南省,999.0,0.0,4,8,新用户
114650712北京市,999.0,0.0,1,6,新用户
114650712台湾省,999.0,0.0,2,7,新用户
114650712吉林省,999.0,0.0,1,6,新用户
114650712四川省,999.0,0.0,3,8,新用户
114650712安徽省,999.0,0.0,1,6,新用户
114650712山东省,999.0,0.0,2,7,新用户
114650712山西省,999.0,0.0,1,6,新用户
114650712广东省,999.0,0.0,1,6,新用户
114650712江苏省,999.0,0.0,3,8,新用户
114650712江西省,999.0,0.0,2,7,新用户
114650712河北省,999.0,0.0,2,7,新用户
114650712河南省,999.0,0.0,1,6,新用户
114650712浙江省,999.0,0.0,2,7,新用户
114650712海南省,999.0,0.0,4,8,新用户
114650712澳门特别行政区,999.0,0.0,3,8,新用户
114650712福建省,999.0,0.0,3,8,新用户
114650712西藏自治区,999.0,0.0,2,7,新用户
114650712贵州省,999.0,0.0,3,8,新用户
114650712辽宁省,999.0,0.0,4,8,新用户
114650712陕西省,999.0,0.0,1,6,新用户
114650712青海省,999.0,0.0,3,8,新用户
115226000上海市,999.0,0.0,1,6,新用户
115226000云南省,999.0,0.0,1,6,新用户
115226000内蒙古自治区,999.0,0.0,3,8,新用户
115226000吉林省,999.0,0.0,1,6,新用户
115226000天津市,999.0,0.0,2,7,新用户
115226000宁夏回族自治区,999.0,0.0,1,6,新用户
115226000安徽省,999.0,0.0,1,6,新用户
115226000山东省,999.0,0.0,2,7,新用户
115226000山西省,999.0,0.0,1,6,新用户
115226000广东省,999.0,0.0,1,6,新用户
115226000新疆维吾尔自治区,999.0,0.0,2,7,新用户
115226000江西省,999.0,0.0,1,6,新用户
115226000浙江省,999.0,0.0,3,8,新用户
115226000海南省,999.0,0.0,1,6,新用户
115226000湖北省,999.0,0.0,1,6,新用户
115226000湖南省,999.0,0.0,2,7,新用户
115226000澳门特别行政区,999.0,0.0,2,7,新用户
115226000福建省,999.0,0.0,3,8,新用户
115226000西藏自治区,999.0,0.0,1,6,新用户
115226000贵州省,999.0,0.0,1,6,新用户
115226000重庆市,999.0,0.0,3,8,新用户
115226000陕西省,999.0,0.0,1,6,新用户
115226000青海省,999.0,0.0,1,6,新用户
115226000香港特别行政区,999.0,0.0,1,6,新用户
115226000黑龙江省,999.0,0.0,2,7,新用户
116071825上海市,999.0,0.0,1,6,新用户
116071825云南省,999.0,0.0,3,8,新用户
116071825内蒙古自治区,999.0,0.0,3,8,新用户
116071825台湾省,999.0,0.0,1,6,新用户
116071825四川省,999.0,0.0,1,6,新用户
116071825天津市,11.0,1.0,5,14,高价值用户
116071825宁夏回族自治区,999.0,0.0,1,6,新用户
116071825安徽省,999.0,0.0,5,9,新用户
116071825山东省,999.0,0.0,1,6,新用户
116071825山西省,999.0,0.0,1,6,新用户
116071825广东省,999.0,0.0,1,6,新用户
116071825广西壮族自治区,999.0,0.0,1,6,新用户
116071825新疆维吾尔自治区,999.0,0.0,1,6,新用户
116071825江苏省,999.0,0.0,2,7,新用户
116071825江西省,999.0,0.0,3,8,新用户
116071825河北省,999.0,0.0,2,7,新用户
116071825浙江省,999.0,0.0,1,6,新用户
116071825海南省,999.0,0.0,1,6,新用户
116071825澳门特别行政区,999.0,0.0,3,8,新用户
116071825甘肃省,999.0,0.0,3,8,新用户
116071825福建省,999.0,0.0,2,7,新用户
116071825西藏自治区,999.0,0.0,1,6,新用户
116071825辽宁省,999.0,0.0,2,7,新用户
116071825重庆市,999.0,0.0,1,6,新用户
116071825香港特别行政区,999.0,0.0,1,6,新用户
116071825黑龙江省,1.0,1.0,5,14,高价值用户
116101597上海市,999.0,0.0,19,10,潜力用户
116101597云南省,999.0,0.0,16,10,潜力用户
116101597内蒙古自治区,999.0,0.0,5,9,新用户
116101597北京市,999.0,0.0,12,10,潜力用户
116101597台湾省,999.0,0.0,30,10,潜力用户
116101597吉林省,999.0,0.0,20,10,潜力用户
116101597四川省,999.0,0.0,18,10,潜力用户
116101597天津市,999.0,0.0,19,10,潜力用户
116101597宁夏回族自治区,999.0,0.0,13,10,潜力用户
116101597安徽省,999.0,0.0,14,10,潜力用户
116101597山东省,999.0,0.0,11,10,潜力用户
116101597山西省,999.0,0.0,10,10,潜力用户
116101597广东省,999.0,0.0,14,10,潜力用户
116101597广西壮族自治区,999.0,0.0,16,10,潜力用户
116101597新疆维吾尔自治区,999.0,0.0,12,10,潜力用户
116101597江苏省,999.0,0.0,15,10,潜力用户
116101597江西省,999.0,0.0,13,10,潜力用户
116101597河北省,999.0,0.0,8,10,潜力用户
116101597河南省,999.0,0.0,23,10,潜力用户
116101597浙江省,999.0,0.0,16,10,潜力用户
116101597海南省,999.0,0.0,21,10,潜力用户
116101597湖北省,999.0,0.0,16,10,潜力用户
116101597湖南省,999.0,0.0,17,10,潜力用户
116101597澳门特别行政区,999.0,0.0,18,10,潜力用户
116101597甘肃省,999.0,0.0,19,10,潜力用户
116101597福建省,999.0,0.0,18,10,潜力用户
116101597西藏自治区,999.0,0.0,17,10,潜力用户
116101597贵州省,999.0,0.0,19,10,潜力用户
116101597辽宁省,16.0,1.0,19,15,高价值用户
116101597重庆市,999.0,0.0,19,10,潜力用户
116101597陕西省,999.0,0.0,19,10,潜力用户
116101597青海省,999.0,0.0,10,10,潜力用户
116101597香港特别行政区,999.0,0.0,20,10,潜力用户
116101597黑龙江省,999.0,0.0,16,10,潜力用户
116217587云南省,999.0,0.0,4,8,新用户
116217587北京市,999.0,0.0,1,6,新用户
116217587台湾省,999.0,0.0,2,7,新用户
116217587四川省,999.0,0.0,3,8,新用户
116217587天津市,999.0,0.0,8,10,潜力用户
116217587宁夏回族自治区,999.0,0.0,1,6,新用户
116217587山东省,999.0,0.0,2,7,新用户
116217587广东省,999.0,0.0,1,6,新用户
116217587新疆维吾尔自治区,999.0,0.0,3,8,新用户
116217587江苏省,999.0,0.0,2,7,新用户
116217587河北省,999.0,0.0,1,6,新用户
116217587海南省,999.0,0.0,2,7,新用户
116217587湖北省,999.0,0.0,1,6,新用户
116217587澳门特别行政区,999.0,0.0,1,6,新用户
116217587福建省,999.0,0.0,1,6,新用户
116217587重庆市,999.0,0.0,2,7,新用户
